DATE,OPEN,HiGH,LOW,CLOSE,VOLUME
1/13/2022 11:00,2839.38,2845.98,2837.71,2841.12,10884
1/13/2022 11:15,2839.38,2852.08,2839.38,2850.56,6713
1/13/2022 11:30,2849.48,2853,2847.46,2848.2,5207
1/13/2022 11:45,2848.99,2849,2841.47,2842.35,9809
1/13/2022 12:00,2841.9,2841.9,2828.24,2828.24,10040
1/13/2022 12:15,2828.98,2828.98,2815.39,2815.57,10012
1/13/2022 12:30,2812,2817.98,2808.99,2809.7,13061
1/13/2022 12:45,2810.27,2814.14,2804.27,2812.62,11644
1/13/2022 13:00,2812.14,2823.8,2807.47,2816.96,11389
1/13/2022 13:15,2818.72,2822.12,2814.7,2815.29,5645
1/13/2022 13:30,2816.26,2817.46,2812.01,2814.89,4199
1/13/2022 13:45,2816.15,2818.71,2814.84,2818.71,4899
1/13/2022 14:00,2817.76,2822.75,2814.71,2816.09,4102
1/13/2022 14:15,2813.28,2813.28,2799.85,2799.85,7572
1/13/2022 14:30,2799.05,2802.81,2797.77,2802.81,6619
1/13/2022 14:45,2802.33,2803.39,2795.46,2800.95,13291
1/13/2022 15:00,2799.77,2799.77,2789.41,2790.83,9414
1/13/2022 15:15,2791.04,2798.49,2791.03,2798,11762
1/13/2022 15:30,2798.72,2800.49,2789.97,2791.61,18718
1/13/2022 15:45,2790.84,2791.46,2778.28,2782.86,68857
1/13/2022 16:00,2782.62,2782.62,2782.62,2782.62,169650
1/13/2022 16:15,2782.62,2782.62,2782.62,2782.62,0
1/14/2022 9:30,2750,2804.36,2750,2802.93,34074
1/14/2022 9:45,2806.94,2824.01,2799.44,2812.9,19629
1/14/2022 10:00,2815.23,2815.23,2797.91,2799.09,15580
1/14/2022 10:15,2799.48,2814.55,2798.23,2803.36,11595
1/14/2022 10:30,2802.46,2803.51,2792.69,2794.27,10942
1/14/2022 10:45,2794.8,2804.62,2788.21,2795.48,15632
1/14/2022 11:00,2797.61,2806.07,2780.65,2783.13,11803
1/14/2022 11:15,2780.11,2790.96,2776.81,2786.32,8507
1/14/2022 11:30,2788.08,2802.42,2788.08,2800.57,8819
1/14/2022 11:45,2800.44,2804,2796.72,2797.76,9249
1/14/2022 12:00,2797.58,2801,2791.54,2791.54,7176
1/14/2022 12:15,2790.28,2797.29,2790.28,2796.35,9440
1/14/2022 12:30,2796.12,2800.6,2794.43,2794.57,4418
1/14/2022 12:45,2794.57,2794.57,2786.21,2788.03,3429
1/14/2022 13:00,2786.82,2793.39,2786.82,2789.44,4447
1/14/2022 13:15,2789.54,2789.54,2773.89,2776.14,7237
1/14/2022 13:30,2779.93,2783.11,2775.16,2782.16,8738
1/14/2022 13:45,2783.58,2804,2782.33,2800.16,11188
1/14/2022 14:00,2802.66,2803.24,2796.43,2798.56,3355
1/14/2022 14:15,2798.56,2798.84,2789.93,2789.93,5777
1/14/2022 14:30,2789.44,2802.37,2789.44,2793.75,6275
1/14/2022 14:45,2794.2,2797.39,2789.93,2789.93,5521
1/14/2022 15:00,2791.7,2797.26,2789.65,2790.33,9639
1/14/2022 15:15,2789.92,2800.25,2788.97,2792.99,11734
1/14/2022 15:30,2793.74,2798.07,2791.5,2795.99,13479
1/14/2022 15:45,2798.11,2798.25,2788.42,2795.73,183468
1/14/2022 16:15,2795.73,2795.73,2795.73,2795.73,0
1/18/2022 9:30,2732,2740,2714.98,2728.27,54284
1/18/2022 9:45,2727.75,2727.98,2712.34,2718.92,17328
1/18/2022 10:00,2717.39,2742.74,2716,2735.04,13777
1/18/2022 10:15,2734.16,2740.84,2727.66,2740.84,17564
1/18/2022 10:30,2739.59,2739.59,2721.92,2726.7,7473
1/18/2022 10:45,2728.32,2728.78,2716,2720.15,10439
1/18/2022 11:00,2719.93,2725.09,2714.68,2721.91,8782
